parent	child	p.name
ECT2	RHOC	NCIRAS
ARHGEF2	VAV1	NCIRAS
ARHGEF2	ECT2	NCIRAS
ECT2	VAV1	NCIRAS
RHOA	ROCK1	NCIRAS
RHOA	ROCK2	NCIRAS
RHOB	ROCK1	NCIRAS
RHOB	ROCK2	NCIRAS
RHOC	ROCK1	NCIRAS
RHOC	ROCK2	NCIRAS
ROCK1	ROCK2	NCIRAS
HRAS	ARAF	NCIRAS
HRAS	BRAF	NCIRAS
HRAS	RAF1	NCIRAS
NRAS	ARAF	NCIRAS
NRAS	BRAF	NCIRAS
NRAS	RAF1	NCIRAS
KRAS	ARAF	NCIRAS
KRAS	BRAF	NCIRAS
KRAS	RAF1	NCIRAS
ARAF	BRAF	NCIRAS
ARAF	RAF1	NCIRAS
BRAF	RAF1	NCIRAS
PTPN11	ARAF	NCIRAS
PTPN11	BRAF	NCIRAS
PTPN11	RAF1	NCIRAS
HRAS	PTPN11	NCIRAS
NRAS	PTPN11	NCIRAS
KRAS	PTPN11	NCIRAS
PIN1	ARAF	NCIRAS
PIN1	BRAF	NCIRAS
PIN1	RAF1	NCIRAS
SCRIB	ARAF	NCIRAS
SCRIB	BRAF	NCIRAS
SCRIB	RAF1	NCIRAS
SHOC2	ARAF	NCIRAS
SHOC2	BRAF	NCIRAS
SHOC2	RAF1	NCIRAS
PPP1CA	ARAF	NCIRAS
PPP1CA	BRAF	NCIRAS
PPP1CA	RAF1	NCIRAS
PPP1CA	SHOC2	NCIRAS
MRAS	SHOC2	NCIRAS
MRAS	PPP1CA	NCIRAS
HRAS	RASSF1	NCIRAS
HRAS	RASSF2	NCIRAS
HRAS	RASSF3	NCIRAS
HRAS	RASSF4	NCIRAS
HRAS	RASSF5	NCIRAS
HRAS	RASSF6	NCIRAS
HRAS	RASSF7	NCIRAS
HRAS	RASSF8	NCIRAS
HRAS	RASSF9	NCIRAS
HRAS	RASSF10	NCIRAS
NRAS	RASSF1	NCIRAS
NRAS	RASSF2	NCIRAS
NRAS	RASSF3	NCIRAS
NRAS	RASSF4	NCIRAS
NRAS	RASSF5	NCIRAS
NRAS	RASSF6	NCIRAS
NRAS	RASSF7	NCIRAS
NRAS	RASSF8	NCIRAS
NRAS	RASSF9	NCIRAS
NRAS	RASSF10	NCIRAS
KRAS	RASSF1	NCIRAS
KRAS	RASSF2	NCIRAS
KRAS	RASSF3	NCIRAS
KRAS	RASSF4	NCIRAS
KRAS	RASSF5	NCIRAS
KRAS	RASSF6	NCIRAS
KRAS	RASSF7	NCIRAS
KRAS	RASSF8	NCIRAS
KRAS	RASSF9	NCIRAS
KRAS	RASSF10	NCIRAS
RASSF1	RASSF2	NCIRAS
RASSF1	RASSF3	NCIRAS
RASSF1	RASSF4	NCIRAS
RASSF1	RASSF5	NCIRAS
RASSF1	RASSF6	NCIRAS
RASSF1	RASSF7	NCIRAS
RASSF1	RASSF8	NCIRAS
RASSF1	RASSF9	NCIRAS
RASSF1	RASSF10	NCIRAS
RASSF2	RASSF3	NCIRAS
RASSF2	RASSF4	NCIRAS
RASSF2	RASSF5	NCIRAS
RASSF2	RASSF6	NCIRAS
RASSF2	RASSF7	NCIRAS
RASSF2	RASSF8	NCIRAS
RASSF2	RASSF9	NCIRAS
RASSF10	RASSF2	NCIRAS
RASSF3	RASSF4	NCIRAS
RASSF3	RASSF5	NCIRAS
RASSF3	RASSF6	NCIRAS
RASSF3	RASSF7	NCIRAS
RASSF3	RASSF8	NCIRAS
RASSF3	RASSF9	NCIRAS
RASSF10	RASSF3	NCIRAS
RASSF4	RASSF5	NCIRAS
RASSF4	RASSF6	NCIRAS
RASSF4	RASSF7	NCIRAS
RASSF4	RASSF8	NCIRAS
RASSF4	RASSF9	NCIRAS
RASSF10	RASSF4	NCIRAS
RASSF5	RASSF6	NCIRAS
RASSF5	RASSF7	NCIRAS
RASSF5	RASSF8	NCIRAS
RASSF5	RASSF9	NCIRAS
RASSF10	RASSF5	NCIRAS
RASSF6	RASSF7	NCIRAS
RASSF6	RASSF8	NCIRAS
RASSF6	RASSF9	NCIRAS
RASSF10	RASSF6	NCIRAS
RASSF7	RASSF8	NCIRAS
RASSF7	RASSF9	NCIRAS
RASSF10	RASSF7	NCIRAS
RASSF8	RASSF9	NCIRAS
RASSF10	RASSF8	NCIRAS
RASSF10	RASSF9	NCIRAS
RASSF1	STK3	NCIRAS
RASSF1	STK4	NCIRAS
RASSF1	SAV1	NCIRAS
RASSF2	STK3	NCIRAS
RASSF2	STK4	NCIRAS
RASSF2	SAV1	NCIRAS
RASSF3	STK3	NCIRAS
RASSF3	STK4	NCIRAS
RASSF3	SAV1	NCIRAS
RASSF4	STK3	NCIRAS
RASSF4	STK4	NCIRAS
RASSF4	SAV1	NCIRAS
RASSF5	STK3	NCIRAS
RASSF5	STK4	NCIRAS
RASSF5	SAV1	NCIRAS
RASSF6	STK3	NCIRAS
RASSF6	STK4	NCIRAS
RASSF6	SAV1	NCIRAS
RASSF7	STK3	NCIRAS
RASSF7	STK4	NCIRAS
RASSF7	SAV1	NCIRAS
RASSF8	STK3	NCIRAS
RASSF8	STK4	NCIRAS
RASSF8	SAV1	NCIRAS
RASSF9	STK3	NCIRAS
RASSF9	STK4	NCIRAS
RASSF9	SAV1	NCIRAS
RASSF10	STK3	NCIRAS
RASSF10	STK4	NCIRAS
RASSF10	SAV1	NCIRAS
STK3	STK4	NCIRAS
SAV1	STK3	NCIRAS
SAV1	STK4	NCIRAS
STK3	YAP1	NCIRAS
STK4	YAP1	NCIRAS
SAV1	YAP1	NCIRAS
HRAS	RALGDS	NCIRAS
HRAS	RGL1	NCIRAS
HRAS	RGL2	NCIRAS
HRAS	RGL3	NCIRAS
NRAS	RALGDS	NCIRAS
NRAS	RGL1	NCIRAS
NRAS	RGL2	NCIRAS
NRAS	RGL3	NCIRAS
KRAS	RALGDS	NCIRAS
KRAS	RGL1	NCIRAS
KRAS	RGL2	NCIRAS
KRAS	RGL3	NCIRAS
RALGDS	RGL1	NCIRAS
RALGDS	RGL2	NCIRAS
RALGDS	RGL3	NCIRAS
RGL1	RGL2	NCIRAS
RGL1	RGL3	NCIRAS
RGL2	RGL3	NCIRAS
RALGDS	RALA	NCIRAS
RALGDS	RALB	NCIRAS
RGL1	RALA	NCIRAS
RGL1	RALB	NCIRAS
RGL2	RALA	NCIRAS
RGL2	RALB	NCIRAS
RGL3	RALA	NCIRAS
RGL3	RALB	NCIRAS
RALA	RALB	NCIRAS
RALGAPA1	RALA	NCIRAS
RALGAPA1	RALB	NCIRAS
RALGAPA2	RALA	NCIRAS
RALGAPA2	RALB	NCIRAS
RALGAPA1	RALGAPA2	NCIRAS
RALA	RALBP1	NCIRAS
RALB	RALBP1	NCIRAS
RALBP1	CYTH2	NCIRAS
RALA	EXOC1	NCIRAS
RALA	EXOC2	NCIRAS
RALA	EXOC3	NCIRAS
RALA	EXOC4	NCIRAS
RALA	EXOC5	NCIRAS
RALA	EXOC6	NCIRAS
RALA	EXOC7	NCIRAS
RALA	EXOC8	NCIRAS
RALB	EXOC1	NCIRAS
RALB	EXOC2	NCIRAS
RALB	EXOC3	NCIRAS
RALB	EXOC4	NCIRAS
RALB	EXOC5	NCIRAS
RALB	EXOC6	NCIRAS
RALB	EXOC7	NCIRAS
RALB	EXOC8	NCIRAS
EXOC1	EXOC2	NCIRAS
EXOC1	EXOC3	NCIRAS
EXOC1	EXOC4	NCIRAS
EXOC1	EXOC5	NCIRAS
EXOC1	EXOC6	NCIRAS
EXOC1	EXOC7	NCIRAS
EXOC1	EXOC8	NCIRAS
EXOC2	EXOC3	NCIRAS
EXOC2	EXOC4	NCIRAS
EXOC2	EXOC5	NCIRAS
EXOC2	EXOC6	NCIRAS
EXOC2	EXOC7	NCIRAS
EXOC2	EXOC8	NCIRAS
EXOC3	EXOC4	NCIRAS
EXOC3	EXOC5	NCIRAS
EXOC3	EXOC6	NCIRAS
EXOC3	EXOC7	NCIRAS
EXOC3	EXOC8	NCIRAS
EXOC4	EXOC5	NCIRAS
EXOC4	EXOC6	NCIRAS
EXOC4	EXOC7	NCIRAS
EXOC4	EXOC8	NCIRAS
EXOC5	EXOC6	NCIRAS
EXOC5	EXOC7	NCIRAS
EXOC5	EXOC8	NCIRAS
EXOC6	EXOC7	NCIRAS
EXOC6	EXOC8	NCIRAS
EXOC7	EXOC8	NCIRAS
EXOC1	TBK1	NCIRAS
EXOC2	TBK1	NCIRAS
EXOC3	TBK1	NCIRAS
EXOC4	TBK1	NCIRAS
EXOC5	TBK1	NCIRAS
EXOC6	TBK1	NCIRAS
EXOC7	TBK1	NCIRAS
EXOC8	TBK1	NCIRAS
TBK1	NFKB1	NCIRAS
PEBP1	ARAF	NCIRAS
PEBP1	BRAF	NCIRAS
PEBP1	RAF1	NCIRAS
ARAF	MAP2K1	NCIRAS
ARAF	MAP2K2	NCIRAS
BRAF	MAP2K1	NCIRAS
BRAF	MAP2K2	NCIRAS
RAF1	MAP2K1	NCIRAS
RAF1	MAP2K2	NCIRAS
MAP2K1	MAP2K2	NCIRAS
ARAF	PTEN	NCIRAS
BRAF	PTEN	NCIRAS
RAF1	PTEN	NCIRAS
MAP2K1	MAPK1	NCIRAS
MAP2K1	MAPK3	NCIRAS
MAP2K2	MAPK1	NCIRAS
MAP2K2	MAPK3	NCIRAS
MAPK1	MAPK3	NCIRAS
KSR1	ARAF	NCIRAS
KSR1	BRAF	NCIRAS
KSR1	RAF1	NCIRAS
KSR2	ARAF	NCIRAS
KSR2	BRAF	NCIRAS
KSR2	RAF1	NCIRAS
CNKSR1	ARAF	NCIRAS
CNKSR1	BRAF	NCIRAS
CNKSR1	RAF1	NCIRAS
CNKSR2	ARAF	NCIRAS
CNKSR2	BRAF	NCIRAS
CNKSR2	RAF1	NCIRAS
KSR1	KSR2	NCIRAS
CNKSR1	KSR1	NCIRAS
CNKSR2	KSR1	NCIRAS
CNKSR1	KSR2	NCIRAS
CNKSR2	KSR2	NCIRAS
CNKSR1	CNKSR2	NCIRAS
KSR1	MAP2K1	NCIRAS
KSR1	MAP2K2	NCIRAS
KSR2	MAP2K1	NCIRAS
KSR2	MAP2K2	NCIRAS
CNKSR1	MAP2K1	NCIRAS
CNKSR1	MAP2K2	NCIRAS
CNKSR2	MAP2K1	NCIRAS
CNKSR2	MAP2K2	NCIRAS
KSR1	MAPK1	NCIRAS
KSR1	MAPK3	NCIRAS
KSR2	MAPK1	NCIRAS
KSR2	MAPK3	NCIRAS
CNKSR1	MAPK1	NCIRAS
CNKSR1	MAPK3	NCIRAS
CNKSR2	MAPK1	NCIRAS
CNKSR2	MAPK3	NCIRAS
MAPK1	ARAF	NCIRAS
MAPK1	BRAF	NCIRAS
MAPK1	RAF1	NCIRAS
MAPK3	ARAF	NCIRAS
MAPK3	BRAF	NCIRAS
MAPK3	RAF1	NCIRAS
MAPK1	SOS1	NCIRAS
MAPK1	SOS2	NCIRAS
MAPK1	GRB2	NCIRAS
MAPK1	SHC1	NCIRAS
MAPK1	SHC2	NCIRAS
MAPK1	SHC3	NCIRAS
MAPK1	SHC4	NCIRAS
MAPK1	RASGRP1	NCIRAS
MAPK1	RASGRP2	NCIRAS
MAPK1	RASGRP3	NCIRAS
MAPK1	RASGRP4	NCIRAS
MAPK1	RAPGEF1	NCIRAS
MAPK1	RAPGEF2	NCIRAS
MAPK1	RASGRF1	NCIRAS
MAPK1	RASGRF2	NCIRAS
MAPK3	SOS1	NCIRAS
MAPK3	SOS2	NCIRAS
MAPK3	GRB2	NCIRAS
MAPK3	SHC1	NCIRAS
MAPK3	SHC2	NCIRAS
MAPK3	SHC3	NCIRAS
MAPK3	SHC4	NCIRAS
MAPK3	RASGRP1	NCIRAS
MAPK3	RASGRP2	NCIRAS
MAPK3	RASGRP3	NCIRAS
MAPK3	RASGRP4	NCIRAS
MAPK3	RAPGEF1	NCIRAS
MAPK3	RAPGEF2	NCIRAS
MAPK3	RASGRF1	NCIRAS
MAPK3	RASGRF2	NCIRAS
MAPK1	RPS6KA1	NCIRAS
MAPK1	RPS6KA2	NCIRAS
MAPK1	RPS6KA3	NCIRAS
MAPK1	RPS6KA6	NCIRAS
MAPK3	RPS6KA1	NCIRAS
MAPK3	RPS6KA2	NCIRAS
MAPK3	RPS6KA3	NCIRAS
MAPK3	RPS6KA6	NCIRAS
RPS6KA1	RPS6KA2	NCIRAS
RPS6KA1	RPS6KA3	NCIRAS
RPS6KA1	RPS6KA6	NCIRAS
RPS6KA2	RPS6KA3	NCIRAS
RPS6KA2	RPS6KA6	NCIRAS
RPS6KA3	RPS6KA6	NCIRAS
RPS6KA1	SOS1	NCIRAS
RPS6KA1	SOS2	NCIRAS
RPS6KA1	GRB2	NCIRAS
RPS6KA1	SHC1	NCIRAS
RPS6KA1	SHC2	NCIRAS
RPS6KA1	SHC3	NCIRAS
RPS6KA1	SHC4	NCIRAS
RPS6KA1	RASGRP1	NCIRAS
RPS6KA1	RASGRP2	NCIRAS
RPS6KA1	RASGRP3	NCIRAS
RPS6KA1	RASGRP4	NCIRAS
RPS6KA1	RAPGEF1	NCIRAS
RPS6KA1	RAPGEF2	NCIRAS
RPS6KA1	RASGRF1	NCIRAS
RPS6KA1	RASGRF2	NCIRAS
RPS6KA2	SOS1	NCIRAS
RPS6KA2	SOS2	NCIRAS
RPS6KA2	GRB2	NCIRAS
RPS6KA2	SHC1	NCIRAS
RPS6KA2	SHC2	NCIRAS
RPS6KA2	SHC3	NCIRAS
RPS6KA2	SHC4	NCIRAS
RPS6KA2	RASGRP1	NCIRAS
RPS6KA2	RASGRP2	NCIRAS
RPS6KA2	RASGRP3	NCIRAS
RPS6KA2	RASGRP4	NCIRAS
RPS6KA2	RAPGEF1	NCIRAS
RPS6KA2	RAPGEF2	NCIRAS
RPS6KA2	RASGRF1	NCIRAS
RPS6KA2	RASGRF2	NCIRAS
RPS6KA3	SOS1	NCIRAS
RPS6KA3	SOS2	NCIRAS
RPS6KA3	GRB2	NCIRAS
RPS6KA3	SHC1	NCIRAS
RPS6KA3	SHC2	NCIRAS
RPS6KA3	SHC3	NCIRAS
RPS6KA3	SHC4	NCIRAS
RPS6KA3	RASGRP1	NCIRAS
RPS6KA3	RASGRP2	NCIRAS
RPS6KA3	RASGRP3	NCIRAS
RPS6KA3	RASGRP4	NCIRAS
RPS6KA3	RAPGEF1	NCIRAS
RPS6KA3	RAPGEF2	NCIRAS
RPS6KA3	RASGRF1	NCIRAS
RPS6KA3	RASGRF2	NCIRAS
RPS6KA6	SOS1	NCIRAS
RPS6KA6	SOS2	NCIRAS
RPS6KA6	GRB2	NCIRAS
RPS6KA6	SHC1	NCIRAS
RPS6KA6	SHC2	NCIRAS
RPS6KA6	SHC3	NCIRAS
RPS6KA6	SHC4	NCIRAS
RPS6KA6	RASGRP1	NCIRAS
RPS6KA6	RASGRP2	NCIRAS
RPS6KA6	RASGRP3	NCIRAS
RPS6KA6	RASGRP4	NCIRAS
RPS6KA6	RAPGEF1	NCIRAS
RPS6KA6	RAPGEF2	NCIRAS
RPS6KA6	RASGRF1	NCIRAS
RPS6KA6	RASGRF2	NCIRAS
RPS6KA1	FOSL1	NCIRAS
RPS6KA2	FOSL1	NCIRAS
RPS6KA3	FOSL1	NCIRAS
RPS6KA6	FOSL1	NCIRAS
MAPK1	MYC	NCIRAS
MAPK3	MYC	NCIRAS
MAPK1	ETS1	NCIRAS
MAPK1	ETS2	NCIRAS
MAPK1	JUN	NCIRAS
MAPK1	FOS	NCIRAS
MAPK3	ETS1	NCIRAS
MAPK3	ETS2	NCIRAS
MAPK3	JUN	NCIRAS
MAPK3	FOS	NCIRAS
ETS1	ETS2	NCIRAS
ETS1	JUN	NCIRAS
ETS1	FOS	NCIRAS
ETS2	JUN	NCIRAS
ETS2	FOS	NCIRAS
FOS	JUN	NCIRAS
ELK1	ETS1	NCIRAS
ELK1	ETS2	NCIRAS
ELK1	JUN	NCIRAS
ELK1	FOS	NCIRAS
MAPK1	ELK1	NCIRAS
MAPK3	ELK1	NCIRAS
ETS1	MDM2	NCIRAS
ETS2	MDM2	NCIRAS
JUN	MDM2	NCIRAS
FOS	MDM2	NCIRAS
MDM2	TP53	NCIRAS
ETS1	CCND1	NCIRAS
ETS1	CCND2	NCIRAS
ETS1	CCND3	NCIRAS
ETS2	CCND1	NCIRAS
ETS2	CCND2	NCIRAS
ETS2	CCND3	NCIRAS
JUN	CCND1	NCIRAS
JUN	CCND2	NCIRAS
JUN	CCND3	NCIRAS
FOS	CCND1	NCIRAS
FOS	CCND2	NCIRAS
FOS	CCND3	NCIRAS
CCND1	CCND2	NCIRAS
CCND1	CCND3	NCIRAS
CCND2	CCND3	NCIRAS
ETS1	SPRY1	NCIRAS
ETS1	SPRY2	NCIRAS
ETS1	SPRY3	NCIRAS
ETS1	SPRY4	NCIRAS
ETS2	SPRY1	NCIRAS
ETS2	SPRY2	NCIRAS
ETS2	SPRY3	NCIRAS
ETS2	SPRY4	NCIRAS
JUN	SPRY1	NCIRAS
JUN	SPRY2	NCIRAS
JUN	SPRY3	NCIRAS
JUN	SPRY4	NCIRAS
FOS	SPRY1	NCIRAS
FOS	SPRY2	NCIRAS
FOS	SPRY3	NCIRAS
FOS	SPRY4	NCIRAS
SPRY1	SPRY2	NCIRAS
SPRY1	SPRY3	NCIRAS
SPRY1	SPRY4	NCIRAS
SPRY2	SPRY3	NCIRAS
SPRY2	SPRY4	NCIRAS
SPRY3	SPRY4	NCIRAS
ETS1	DUSP1	NCIRAS
ETS1	DUSP2	NCIRAS
ETS1	DUSP3	NCIRAS
ETS1	DUSP4	NCIRAS
ETS1	DUSP5	NCIRAS
ETS1	DUSP6	NCIRAS
ETS2	DUSP1	NCIRAS
ETS2	DUSP2	NCIRAS
ETS2	DUSP3	NCIRAS
ETS2	DUSP4	NCIRAS
ETS2	DUSP5	NCIRAS
ETS2	DUSP6	NCIRAS
JUN	DUSP1	NCIRAS
JUN	DUSP2	NCIRAS
JUN	DUSP3	NCIRAS
JUN	DUSP4	NCIRAS
JUN	DUSP5	NCIRAS
JUN	DUSP6	NCIRAS
FOS	DUSP1	NCIRAS
FOS	DUSP2	NCIRAS
FOS	DUSP3	NCIRAS
FOS	DUSP4	NCIRAS
FOS	DUSP5	NCIRAS
FOS	DUSP6	NCIRAS
DUSP1	DUSP2	NCIRAS
DUSP1	DUSP3	NCIRAS
DUSP1	DUSP4	NCIRAS
DUSP1	DUSP5	NCIRAS
DUSP1	DUSP6	NCIRAS
DUSP2	DUSP3	NCIRAS
DUSP2	DUSP4	NCIRAS
DUSP2	DUSP5	NCIRAS
DUSP2	DUSP6	NCIRAS
DUSP3	DUSP4	NCIRAS
DUSP3	DUSP5	NCIRAS
DUSP3	DUSP6	NCIRAS
DUSP4	DUSP5	NCIRAS
DUSP4	DUSP6	NCIRAS
DUSP5	DUSP6	NCIRAS
SPRY1	ARAF	NCIRAS
SPRY1	BRAF	NCIRAS
SPRY1	RAF1	NCIRAS
SPRY2	ARAF	NCIRAS
SPRY2	BRAF	NCIRAS
SPRY2	RAF1	NCIRAS
SPRY3	ARAF	NCIRAS
SPRY3	BRAF	NCIRAS
SPRY3	RAF1	NCIRAS
SPRY4	ARAF	NCIRAS
SPRY4	BRAF	NCIRAS
SPRY4	RAF1	NCIRAS
HRAS	SPRY1	NCIRAS
NRAS	SPRY1	NCIRAS
KRAS	SPRY1	NCIRAS
HRAS	SPRY2	NCIRAS
NRAS	SPRY2	NCIRAS
KRAS	SPRY2	NCIRAS
HRAS	SPRY3	NCIRAS
NRAS	SPRY3	NCIRAS
KRAS	SPRY3	NCIRAS
HRAS	SPRY4	NCIRAS
NRAS	SPRY4	NCIRAS
KRAS	SPRY4	NCIRAS
DUSP1	MAPK1	NCIRAS
DUSP1	MAPK3	NCIRAS
DUSP2	MAPK1	NCIRAS
DUSP2	MAPK3	NCIRAS
DUSP3	MAPK1	NCIRAS
DUSP3	MAPK3	NCIRAS
DUSP4	MAPK1	NCIRAS
DUSP4	MAPK3	NCIRAS
DUSP5	MAPK1	NCIRAS
DUSP5	MAPK3	NCIRAS
DUSP6	MAPK1	NCIRAS
DUSP6	MAPK3	NCIRAS
DUSP1	ERF	NCIRAS
DUSP1	PEA15	NCIRAS
DUSP2	ERF	NCIRAS
DUSP2	PEA15	NCIRAS
DUSP3	ERF	NCIRAS
DUSP3	PEA15	NCIRAS
DUSP4	ERF	NCIRAS
DUSP4	PEA15	NCIRAS
DUSP5	ERF	NCIRAS
DUSP5	PEA15	NCIRAS
DUSP6	ERF	NCIRAS
DUSP6	PEA15	NCIRAS
ERF	PEA15	NCIRAS
ERF	MAPK1	NCIRAS
ERF	MAPK3	NCIRAS
PEA15	MAPK1	NCIRAS
PEA15	MAPK3	NCIRAS
CCND1	CDK4	NCIRAS
CCND1	CDK6	NCIRAS
CCND2	CDK4	NCIRAS
CCND2	CDK6	NCIRAS
CCND3	CDK4	NCIRAS
CCND3	CDK6	NCIRAS
CDK4	CDK6	NCIRAS
CDK4	RB1	NCIRAS
CDK6	RB1	NCIRAS
RB1	E2F1	NCIRAS
RB1	E2F2	NCIRAS
RB1	E2F3	NCIRAS
RB1	TFDP1	NCIRAS
RB1	TFDP2	NCIRAS
E2F1	E2F2	NCIRAS
E2F1	E2F3	NCIRAS
E2F1	TFDP1	NCIRAS
E2F1	TFDP2	NCIRAS
E2F2	E2F3	NCIRAS
E2F2	TFDP1	NCIRAS
E2F2	TFDP2	NCIRAS
E2F3	TFDP1	NCIRAS
E2F3	TFDP2	NCIRAS
TFDP1	TFDP2	NCIRAS
E2F1	APAF1	NCIRAS
E2F1	BARD1	NCIRAS
E2F1	BRCA1	NCIRAS
E2F1	BRCA2	NCIRAS
E2F1	BRIP1	NCIRAS
E2F1	BUB1	NCIRAS
E2F1	CASP3	NCIRAS
E2F1	CASP7	NCIRAS
E2F1	CASP8	NCIRAS
E2F1	CCNA1	NCIRAS
E2F1	CCNA2	NCIRAS
E2F1	CDC25A	NCIRAS
E2F1	CDC6	NCIRAS
E2F1	CDK2	NCIRAS
E2F1	CDKN1A	NCIRAS
E2F1	DHFR	NCIRAS
E2F1	E2F7	NCIRAS
E2F1	FANCA	NCIRAS
E2F1	FANCC	NCIRAS
E2F1	MCM3	NCIRAS
E2F1	MCM4	NCIRAS
E2F1	MCM5	NCIRAS
E2F1	MCM6	NCIRAS
E2F1	MCM7	NCIRAS
E2F1	MYB	NCIRAS
E2F1	RAD52	NCIRAS
E2F1	TK1	NCIRAS
E2F1	TP73	NCIRAS
E2F1	TYMS	NCIRAS
E2F1	UNG	NCIRAS
E2F2	APAF1	NCIRAS
E2F2	BARD1	NCIRAS
E2F2	BRCA1	NCIRAS
E2F2	BRCA2	NCIRAS
E2F2	BRIP1	NCIRAS
E2F2	BUB1	NCIRAS
E2F2	CASP3	NCIRAS
E2F2	CASP7	NCIRAS
E2F2	CASP8	NCIRAS
E2F2	CCNA1	NCIRAS
E2F2	CCNA2	NCIRAS
E2F2	CDC25A	NCIRAS
E2F2	CDC6	NCIRAS
E2F2	CDK2	NCIRAS
E2F2	CDKN1A	NCIRAS
E2F2	DHFR	NCIRAS
E2F2	E2F7	NCIRAS
E2F2	FANCA	NCIRAS
E2F2	FANCC	NCIRAS
E2F2	MCM3	NCIRAS
E2F2	MCM4	NCIRAS
E2F2	MCM5	NCIRAS
E2F2	MCM6	NCIRAS
E2F2	MCM7	NCIRAS
E2F2	MYB	NCIRAS
E2F2	RAD52	NCIRAS
E2F2	TK1	NCIRAS
E2F2	TP73	NCIRAS
E2F2	TYMS	NCIRAS
E2F2	UNG	NCIRAS
E2F3	APAF1	NCIRAS
E2F3	BARD1	NCIRAS
E2F3	BRCA1	NCIRAS
E2F3	BRCA2	NCIRAS
E2F3	BRIP1	NCIRAS
E2F3	BUB1	NCIRAS
E2F3	CASP3	NCIRAS
E2F3	CASP7	NCIRAS
E2F3	CASP8	NCIRAS
E2F3	CCNA1	NCIRAS
E2F3	CCNA2	NCIRAS
E2F3	CDC25A	NCIRAS
E2F3	CDC6	NCIRAS
E2F3	CDK2	NCIRAS
E2F3	CDKN1A	NCIRAS
E2F3	DHFR	NCIRAS
E2F3	E2F7	NCIRAS
E2F3	FANCA	NCIRAS
E2F3	FANCC	NCIRAS
E2F3	MCM3	NCIRAS
E2F3	MCM4	NCIRAS
E2F3	MCM5	NCIRAS
E2F3	MCM6	NCIRAS
E2F3	MCM7	NCIRAS
E2F3	MYB	NCIRAS
E2F3	RAD52	NCIRAS
E2F3	TK1	NCIRAS
E2F3	TP73	NCIRAS
E2F3	TYMS	NCIRAS
E2F3	UNG	NCIRAS
TFDP1	APAF1	NCIRAS
TFDP1	BARD1	NCIRAS
TFDP1	BRCA1	NCIRAS
TFDP1	BRCA2	NCIRAS
TFDP1	BRIP1	NCIRAS
TFDP1	BUB1	NCIRAS
TFDP1	CASP3	NCIRAS
TFDP1	CASP7	NCIRAS
TFDP1	CASP8	NCIRAS
TFDP1	CCNA1	NCIRAS
TFDP1	CCNA2	NCIRAS
TFDP1	CDC25A	NCIRAS
TFDP1	CDC6	NCIRAS
TFDP1	CDK2	NCIRAS
TFDP1	CDKN1A	NCIRAS
TFDP1	DHFR	NCIRAS
TFDP1	E2F7	NCIRAS
TFDP1	FANCA	NCIRAS
TFDP1	FANCC	NCIRAS
TFDP1	MCM3	NCIRAS
TFDP1	MCM4	NCIRAS
TFDP1	MCM5	NCIRAS
TFDP1	MCM6	NCIRAS
TFDP1	MCM7	NCIRAS
TFDP1	MYB	NCIRAS
TFDP1	RAD52	NCIRAS
TFDP1	TK1	NCIRAS
TFDP1	TP73	NCIRAS
TFDP1	TYMS	NCIRAS
TFDP1	UNG	NCIRAS
TFDP2	APAF1	NCIRAS
TFDP2	BARD1	NCIRAS
TFDP2	BRCA1	NCIRAS
TFDP2	BRCA2	NCIRAS
TFDP2	BRIP1	NCIRAS
TFDP2	BUB1	NCIRAS
TFDP2	CASP3	NCIRAS
TFDP2	CASP7	NCIRAS
TFDP2	CASP8	NCIRAS
TFDP2	CCNA1	NCIRAS
TFDP2	CCNA2	NCIRAS
TFDP2	CDC25A	NCIRAS
TFDP2	CDC6	NCIRAS
TFDP2	CDK2	NCIRAS
TFDP2	CDKN1A	NCIRAS
TFDP2	DHFR	NCIRAS
TFDP2	E2F7	NCIRAS
TFDP2	FANCA	NCIRAS
TFDP2	FANCC	NCIRAS
TFDP2	MCM3	NCIRAS
TFDP2	MCM4	NCIRAS
TFDP2	MCM5	NCIRAS
TFDP2	MCM6	NCIRAS
TFDP2	MCM7	NCIRAS
TFDP2	MYB	NCIRAS
TFDP2	RAD52	NCIRAS
TFDP2	TK1	NCIRAS
TFDP2	TP73	NCIRAS
TFDP2	TYMS	NCIRAS
TFDP2	UNG	NCIRAS
APAF1	BARD1	NCIRAS
APAF1	BRCA1	NCIRAS
APAF1	BRCA2	NCIRAS
APAF1	BRIP1	NCIRAS
APAF1	BUB1	NCIRAS
APAF1	CASP3	NCIRAS
APAF1	CASP7	NCIRAS
APAF1	CASP8	NCIRAS
APAF1	CCNA1	NCIRAS
APAF1	CCNA2	NCIRAS
APAF1	CDC25A	NCIRAS
APAF1	CDC6	NCIRAS
APAF1	CDK2	NCIRAS
APAF1	CDKN1A	NCIRAS
APAF1	DHFR	NCIRAS
APAF1	E2F7	NCIRAS
APAF1	FANCA	NCIRAS
APAF1	FANCC	NCIRAS
APAF1	MCM3	NCIRAS
APAF1	MCM4	NCIRAS
APAF1	MCM5	NCIRAS
APAF1	MCM6	NCIRAS
APAF1	MCM7	NCIRAS
APAF1	MYB	NCIRAS
APAF1	RAD52	NCIRAS
APAF1	TK1	NCIRAS
APAF1	TP73	NCIRAS
APAF1	TYMS	NCIRAS
